tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1993-339,Adelaide,Hard,32,A,19930104,18,101890,0,0,Jonathan Stark,R,188,USA,21.75770021,102146,0,Q,Jordi Burillo,R,188,ESP,20.07665982,7-6(4) 6-2,3,R16,85,4,1,74,54,39,12,10,6,7,7,6,74,40,31,12,10,4,7,85,0,157,0
1993-339,Adelaide,Hard,32,A,19930104,19,101334,3,0,Alexander Volkov,L,188,RUS,25.84257358,101685,0,0,Markus Naewie,R,190,GER,22.99247091,6-2 6-1,3,R16,49,2,1,44,23,16,16,8,1,2,2,1,39,25,8,8,7,2,7,17,0,77,0
1993-339,Adelaide,Hard,32,A,19930104,20,101900,0,0,Nicklas Kulti,R,190,SWE,21.70568104,101920,0,0,Jamie Morgan,R,185,AUS,21.57700205,6-4 6-4,3,R16,76,3,0,57,35,29,14,10,3,3,5,1,57,34,25,13,10,6,8,79,0,113,0
1993-339,Adelaide,Hard,32,A,19930104,21,101377,0,0,Christian Bergstrom,R,180,SWE,25.46475017,101196,0,0,Derrick Rostagno,R,185,USA,27.19507187,6-3 6-2,3,R16,55,4,2,44,23,16,13,8,0,1,2,3,50,41,22,2,9,2,7,58,0,75,0
1993-339,Adelaide,Hard,32,A,19930104,22,101611,4,0,Cedric Pioline,R,188,FRA,23.55646817,101774,0,0,Todd Martin,R,198,USA,22.49418207,6-4 6-1,3,R16,66,3,0,44,33,25,8,8,0,0,4,1,49,33,20,7,9,1,5,33,0,87,0
1993-339,Adelaide,Hard,32,A,19930104,23,101735,0,0,Richard Fromberg,R,196,AUS,22.68856947,100815,0,Q,David Pate,R,183,USA,30.72142368,7-6(3) 7-6(8),3,R16,115,9,1,85,58,47,18,12,3,3,1,4,106,66,51,18,12,6,6,83,0,396,0
1993-339,Adelaide,Hard,32,A,19930104,24,100713,0,WC,John Fitzgerald,R,183,AUS,32.01916496,101727,0,WC,Jason Stoltenberg,R,185,AUS,22.75427789,6-3 6-4,3,R16,69,3,3,59,38,27,12,10,2,4,2,2,53,31,21,8,9,3,7,166,0,168,0
1993-339,Adelaide,Hard,32,A,19930104,25,101890,0,0,Jonathan Stark,R,188,USA,21.75770021,101711,0,0,Alex Obrien,R,185,USA,22.83093771,6-2 6-1,3,QF,70,10,5,65,37,28,12,8,6,7,0,0,44,28,13,6,7,4,9,85,0,127,0
1993-339,Adelaide,Hard,32,A,19930104,26,101900,0,0,Nicklas Kulti,R,190,SWE,21.70568104,101334,3,0,Alexander Volkov,L,188,RUS,25.84257358,6-4 1-6 6-3,3,QF,98,6,6,77,39,30,19,13,3,5,6,6,79,41,31,22,13,5,7,79,0,17,0
1993-339,Adelaide,Hard,32,A,19930104,27,101377,0,0,Christian Bergstrom,R,180,SWE,25.46475017,101611,4,0,Cedric Pioline,R,188,FRA,23.55646817,7-5 7-6(4),3,QF,107,2,4,80,47,34,21,12,5,7,6,0,79,47,29,20,12,2,5,58,0,33,0
1993-339,Adelaide,Hard,32,A,19930104,28,101735,0,0,Richard Fromberg,R,196,AUS,22.68856947,100713,0,WC,John Fitzgerald,R,183,AUS,32.01916496,6-4 6-4,3,QF,78,8,2,59,31,23,19,10,4,5,1,3,62,43,30,8,10,4,7,83,0,166,0
1993-339,Adelaide,Hard,32,A,19930104,29,101900,0,0,Nicklas Kulti,R,190,SWE,21.70568104,101890,0,0,Jonathan Stark,R,188,USA,21.75770021,4-6 6-4 6-4,3,SF,121,2,4,78,36,25,25,15,1,4,10,3,86,45,34,19,15,4,8,79,0,85,0
1993-339,Adelaide,Hard,32,A,19930104,30,101377,0,0,Christian Bergstrom,R,180,SWE,25.46475017,101735,0,0,Richard Fromberg,R,196,AUS,22.68856947,6-4 6-4,3,SF,91,1,2,74,45,31,16,10,6,7,5,2,58,35,21,12,10,2,5,58,0,83,0
1993-339,Adelaide,Hard,32,A,19930104,31,101900,0,0,Nicklas Kulti,R,190,SWE,21.70568104,101377,0,0,Christian Bergstrom,R,180,SWE,25.46475017,3-6 7-5 6-4,3,F,157,6,4,111,53,37,26,15,7,12,2,3,95,58,38,16,16,4,10,79,0,58,0
1993-451,Doha,Hard,32,A,19930104,1,101222,1,0,Stefan Edberg,R,188,SWE,26.9596167,101373,0,0,Karsten Braasch,L,180,GER,25.47843943,6-3 7-6(5),3,R32,109,2,1,81,46,31,22,10,6,6,7,2,88,41,30,23,11,9,11,2,0,90,0
1993-451,Doha,Hard,32,A,19930104,2,102338,0,Q,Yevgeny Kafelnikov,R,190,RUS,18.87748118,100837,0,0,Jeremy Bates,R,180,GBR,30.54620123,6-3 6-3,3,R32,73,2,5,56,28,21,16,9,2,3,2,1,55,24,13,14,9,2,6,275,0,105,0
1993-451,Doha,Hard,32,A,19930104,3,101150,0,0,Gianluca Pozzi,L,180,ITA,27.55099247,101717,0,0,Diego Nargiso,L,188,ITA,22.80903491,6-4 7-6(3),3,R32,110,0,0,67,30,22,25,11,5,6,0,5,72,31,23,22,11,4,6,68,0,88,0
1993-451,Doha,Hard,32,A,19930104,4,101733,7,0,Jan Siemerink,L,183,NED,22.72689938,101233,0,0,Alex Antonitsch,R,188,AUT,26.90485969,2-6 7-6(1) 6-0,3,R32,115,3,4,86,49,35,23,13,5,7,4,3,87,50,37,14,13,3,6,57,0,108,0
1993-451,Doha,Hard,32,A,19930104,5,101414,3,0,Boris Becker,R,190,GER,25.11978097,101096,0,0,Gary Muller,L,190,RSA,28.02190281,6-7(2) 6-2 6-0,3,R32,116,6,4,89,58,41,18,13,6,7,8,4,84,54,36,12,13,9,15,5,0,143,0
1993-451,Doha,Hard,32,A,19930104,6,101362,0,0,Stephane Simian,L,193,FRA,25.57700205,102093,0,0,Martin Damm,R,188,CZE,20.42710472,6-4 1-6 6-2,3,R32,110,7,4,75,38,28,17,12,6,9,7,3,75,39,30,17,13,2,6,106,0,91,0
1993-451,Doha,Hard,32,A,19930104,7,101926,0,WC,Andrei Merinov,L,183,RUS,21.53593429,101285,0,0,Thierry Champion,R,183,FRA,26.34633812,6-4 7-5,3,R32,119,2,2,83,50,31,16,11,7,10,1,2,90,61,36,12,11,11,16,254,0,98,0
1993-451,Doha,Hard,32,A,19930104,8,101439,6,0,Javier Sanchez,R,178,ESP,24.92539357,101536,0,Q,Murphy Jensen,L,193,USA,24.18069815,6-2 6-4,3,R32,70,0,1,52,43,29,5,8,3,4,3,8,59,30,15,13,9,6,11,41,0,742,0
1993-451,Doha,Hard,32,A,19930104,9,101016,0,0,Marcos Aurelio Gorriz,L,185,ESP,28.83778234,101820,5,0,Marc Rosset,R,201,SUI,22.16016427,5-7 7-6(4) 2-0 RET,3,R32,124,1,3,83,51,34,18,14,6,9,8,5,93,52,35,21,13,6,9,101,0,35,0
1993-451,Doha,Hard,32,A,19930104,10,101642,0,0,Bart Wuyts,R,178,BEL,23.3045859,100321,0,WC,Vijay Amritraj,R,193,IND,39.05817933,6-2 6-4,3,R32,73,0,3,66,49,31,7,9,5,8,0,0,48,34,14,7,9,2,8,74,0,0,0
1993-451,Doha,Hard,32,A,19930104,11,101962,0,Q,Younes El Aynaoui,R,193,MAR,21.31416838,101806,0,0,Marc Kevin Goellner,R,196,GER,22.28610541,7-6(6) 4-6 7-6(5),3,R32,159,10,2,107,59,49,23,17,2,5,11,5,123,63,44,37,17,3,5,311,0,109,0
1993-451,Doha,Hard,32,A,19930104,12,101772,4,0,Andrei Cherkasov,R,180,RUS,22.50513347,101582,0,0,Gilbert Schaller,R,180,AUT,23.80287474,4-6 6-4 6-4,3,R32,143,3,1,83,52,32,19,15,2,7,1,1,88,68,40,8,15,3,9,32,0,82,0
1993-451,Doha,Hard,32,A,19930104,13,101234,0,0,Patrik Kuhnen,R,190,GER,26.89664613,101507,8,0,Tomas Carbonell,R,178,ESP,24.41067762,2-6 6-4 6-1,3,R32,111,3,2,83,49,33,19,13,8,12,3,0,84,61,38,7,12,9,14,89,0,65,0
1993-451,Doha,Hard,32,A,19930104,14,100628,0,0,Michiel Schapers,R,201,NED,33.23477071,101482,0,0,Markus Zoecke,R,196,GER,24.65434634,6-2 6-3,3,R32,91,3,1,63,41,32,13,9,4,4,0,1,48,30,17,9,8,2,5,103,0,102,0
1993-451,Doha,Hard,32,A,19930104,15,101249,0,0,Andrei Olhovskiy,R,185,RUS,26.72416153,101387,0,0,Claudio Pistolesi,R,180,ITA,25.36344969,6-3 6-2,3,R32,84,4,3,50,34,28,8,9,2,3,2,3,68,42,22,12,8,8,12,80,0,124,0
1993-451,Doha,Hard,32,A,19930104,16,101964,2,0,Goran Ivanisevic,L,193,CRO,21.31143053,101567,0,Q,Hendrik Jan Davids,L,183,NED,23.92881588,6-2 6-4,3,R32,72,12,2,60,35,32,12,9,2,2,3,5,68,45,27,12,9,6,9,4,0,329,0
1993-451,Doha,Hard,32,A,19930104,17,101222,1,0,Stefan Edberg,R,188,SWE,26.9596167,102338,0,Q,Yevgeny Kafelnikov,R,190,RUS,18.87748118,6-3 6-4,3,R16,85,3,6,66,41,31,14,10,4,5,3,2,61,30,20,14,9,4,7,2,0,275,0
1993-451,Doha,Hard,32,A,19930104,18,101150,0,0,Gianluca Pozzi,L,180,ITA,27.55099247,101733,7,0,Jan Siemerink,L,183,NED,22.72689938,7-5 5-7 7-5,3,R16,179,0,5,121,51,36,39,18,3,6,7,5,128,68,44,33,18,13,17,68,0,57,0
1993-451,Doha,Hard,32,A,19930104,19,101414,3,0,Boris Becker,R,190,GER,25.11978097,101362,0,0,Stephane Simian,L,193,FRA,25.57700205,7-6(3) 6-2,3,R16,92,7,8,64,34,31,15,10,4,5,3,2,62,40,28,9,10,3,6,5,0,106,0
1993-451,Doha,Hard,32,A,19930104,20,101439,6,0,Javier Sanchez,R,178,ESP,24.92539357,101926,0,WC,Andrei Merinov,L,183,RUS,21.53593429,4-6 7-5 6-0,3,R16,137,6,3,105,72,42,19,14,8,12,0,2,83,61,29,14,14,2,9,41,0,254,0
1993-451,Doha,Hard,32,A,19930104,21,101016,0,0,Marcos Aurelio Gorriz,L,185,ESP,28.83778234,101642,0,0,Bart Wuyts,R,178,BEL,23.3045859,6-0 6-2,3,R16,86,0,0,57,37,22,11,7,6,7,0,2,51,30,12,8,7,3,9,101,0,74,0
1993-451,Doha,Hard,32,A,19930104,22,101772,4,0,Andrei Cherkasov,R,180,RUS,22.50513347,101962,0,Q,Younes El Aynaoui,R,193,MAR,21.31416838,6-3 5-7 6-4,3,R16,143,1,0,86,57,41,20,15,4,6,7,3,105,65,48,14,16,5,9,32,0,311,0
1993-451,Doha,Hard,32,A,19930104,23,101234,0,0,Patrik Kuhnen,R,190,GER,26.89664613,100628,0,0,Michiel Schapers,R,201,NED,33.23477071,7-5 6-2,3,R16,87,2,0,52,25,21,15,10,0,2,1,4,67,48,27,7,10,6,11,89,0,103,0
1993-451,Doha,Hard,32,A,19930104,24,101964,2,0,Goran Ivanisevic,L,193,CRO,21.31143053,101249,0,0,Andrei Olhovskiy,R,185,RUS,26.72416153,6-3 7-6(2),3,R16,84,7,1,60,31,25,19,10,2,3,5,0,93,50,29,24,11,6,9,4,0,80,0
1993-451,Doha,Hard,32,A,19930104,25,101222,1,0,Stefan Edberg,R,188,SWE,26.9596167,101150,0,0,Gianluca Pozzi,L,180,ITA,27.55099247,6-0 6-0,3,QF,54,1,1,37,19,15,11,6,0,0,0,5,42,17,8,5,6,3,9,2,0,68,0
1993-451,Doha,Hard,32,A,19930104,26,101414,3,0,Boris Becker,R,190,GER,25.11978097,101439,6,0,Javier Sanchez,R,178,ESP,24.92539357,6-4 6-3,3,QF,79,4,5,46,26,23,13,9,0,0,1,1,62,33,20,16,10,1,4,5,0,41,0
1993-451,Doha,Hard,32,A,19930104,27,101772,4,0,Andrei Cherkasov,R,180,RUS,22.50513347,101016,0,0,Marcos Aurelio Gorriz,L,185,ESP,28.83778234,6-1 7-5,3,QF,98,1,3,67,42,30,14,10,2,3,1,0,56,32,18,11,9,2,6,32,0,101,0
1993-451,Doha,Hard,32,A,19930104,28,101964,2,0,Goran Ivanisevic,L,193,CRO,21.31143053,101234,0,0,Patrik Kuhnen,R,190,GER,26.89664613,6-2 7-6(2),3,QF,78,16,1,53,33,29,14,10,0,0,4,3,66,31,24,15,10,2,4,4,0,89,0
1993-451,Doha,Hard,32,A,19930104,29,101414,3,0,Boris Becker,R,190,GER,25.11978097,101222,1,0,Stefan Edberg,R,188,SWE,26.9596167,6-4 6-4,3,SF,93,3,1,61,38,25,13,10,1,3,4,4,67,40,31,8,10,4,8,5,0,2,0
1993-451,Doha,Hard,32,A,19930104,30,101964,2,0,Goran Ivanisevic,L,193,CRO,21.31143053,101772,4,0,Andrei Cherkasov,R,180,RUS,22.50513347,6-2 6-2,3,SF,73,8,1,44,21,19,15,8,1,1,2,1,64,40,23,9,8,8,12,4,0,32,0
1993-451,Doha,Hard,32,A,19930104,31,101414,3,0,Boris Becker,R,190,GER,25.11978097,101964,2,0,Goran Ivanisevic,L,193,CRO,21.31143053,7-6(4) 4-6 7-5,3,F,149,10,4,104,69,52,19,17,1,3,15,7,116,73,54,20,17,6,8,5,0,4,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,1,100870,0,0,Christo Van Rensburg,R,185,RSA,30.20123203,101510,1,0,Henrik Holm,R,183,SWE,24.36960986,6-2 7-5,3,R32,88,0,4,52,29,26,12,10,1,2,1,6,70,43,27,11,10,8,12,133,0,19,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,2,101086,0,0,Ronald Agenor,R,180,USA,28.14236824,100800,0,0,Diego Perez,R,178,URU,30.90212183,7-5 6-0,3,R32,93,2,1,77,40,26,21,9,7,8,1,5,56,19,13,14,9,4,9,132,0,128,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,3,101191,0,0,Richey Reneberg,R,180,USA,27.24982888,101802,0,WC,Ramayah Ramachandran,R,160,MAS,22.31895962,6-1 6-0,3,R32,46,4,2,42,23,20,12,7,3,3,0,1,30,16,5,4,6,1,6,95,0,944,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,4,101797,8,0,Jacco Eltingh,R,188,NED,22.35181383,101492,0,Q,Sander Groen,L,190,NED,24.55304586,6-2 6-4,3,R32,62,4,2,44,23,19,15,9,1,2,5,1,57,40,26,4,9,1,5,78,0,341,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,5,102148,4,0,Fabrice Santoro,R,178,FRA,20.07118412,101349,0,WC,Adam Malik,R,193,MAS,25.65639973,7-5 7-6(2),3,R32,105,0,2,73,52,37,13,12,1,3,3,4,82,45,33,16,12,3,6,43,0,560,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,6,101703,0,0,Guillaume Raoux,R,180,FRA,22.88843258,101659,0,0,Jan Apell,L,183,SWE,23.16769336,6-4 6-3,3,R32,69,3,0,55,26,22,16,10,4,5,2,3,49,33,23,7,9,1,4,93,0,152,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,7,101126,0,0,Chris Pridham,R,183,CAN,27.73442847,101888,0,0,Daniel Vacek,R,190,CZE,21.76317591,6-2 6-3,3,R32,62,4,1,48,26,18,16,8,0,0,6,5,52,28,16,12,9,2,6,131,0,107,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,8,101123,0,0,Alexander Mronz,R,188,GER,27.74537988,101549,6,0,Rodolphe Gilbert,L,183,FRA,24.06297057,6-4 6-1,3,R32,82,5,0,60,30,22,17,9,2,4,2,1,47,20,14,8,8,2,7,177,0,70,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,9,102184,0,0,David Prinosil,R,185,GER,19.82477755,101543,5,0,Jeff Tarango,L,180,USA,24.12320329,6-2 3-6 7-5,3,R32,144,8,2,89,44,35,23,14,4,6,2,3,120,72,48,20,15,12,16,125,0,45,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,10,101369,0,Q,Bent Ove Pedersen,R,185,NOR,25.48665298,101660,0,0,Francisco Montana,R,183,USA,23.16495551,6-2 7-5,3,R32,91,6,1,64,36,26,16,10,5,6,2,0,58,39,21,12,10,2,6,0,0,117,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,11,101262,0,Q,Rikard Bergh,L,188,SWE,26.55989049,102277,0,WC,Bing Chao Lin,R,180,TPE,19.18685832,7-6(3) 6-4,3,R32,97,8,1,69,33,31,17,11,2,3,3,2,86,56,35,16,11,4,6,846,0,272,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,12,101235,3,0,Paul Haarhuis,R,188,NED,26.87474333,101354,0,0,Andrew Sznajder,R,175,CAN,25.61533196,7-5 1-6 6-1,3,R32,122,1,1,86,54,34,18,13,9,12,1,3,76,45,29,16,13,1,5,39,0,134,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,13,101358,7,0,Olivier Delaitre,R,170,FRA,25.59616701,101681,0,0,Chris Wilkinson,R,180,GBR,22.99794661,6-4 6-4,3,R32,94,6,5,56,30,25,12,10,2,4,6,5,94,54,36,13,10,11,15,76,0,171,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,14,101374,0,0,Leonardo Lavalle,L,188,MEX,25.47843943,101500,0,0,Christian Saceanu,R,190,GER,24.49281314,6-3 3-6 6-2,3,R32,148,5,7,91,53,38,17,13,4,7,4,13,115,68,42,19,13,18,23,99,0,118,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,15,101767,0,0,Lars Jonsson,R,188,SWE,22.52429843,101242,0,Q,Brad Pearce,R,175,USA,26.7926078,4-6 6-0 6-1,3,R32,93,8,1,75,45,34,14,12,4,6,1,1,69,40,21,10,11,7,13,119,0,343,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,16,101914,0,0,Lars Koslowski,R,188,GER,21.62354552,101391,2,0,Carl Uwe Steeb,L,180,GER,25.34428474,2-6 6-4 7-6(3),3,R32,150,2,4,92,52,30,20,15,2,8,8,2,110,52,35,21,15,6,11,116,0,29,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,17,101086,0,0,Ronald Agenor,R,180,USA,28.14236824,100870,0,0,Christo Van Rensburg,R,185,RSA,30.20123203,6-2 1-6 7-6(4),3,R16,124,8,3,81,47,37,18,13,2,4,3,5,91,52,40,21,14,3,5,132,0,133,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,18,101191,0,0,Richey Reneberg,R,180,USA,27.24982888,101797,8,0,Jacco Eltingh,R,188,NED,22.35181383,6-4 6-1,3,R16,70,2,1,46,28,23,12,9,3,4,5,1,50,28,17,6,8,1,5,95,0,78,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,19,102148,4,0,Fabrice Santoro,R,178,FRA,20.07118412,101703,0,0,Guillaume Raoux,R,180,FRA,22.88843258,6-4 6-2,3,R16,88,0,1,67,51,29,10,9,6,9,0,2,47,13,8,12,9,0,6,43,0,93,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,20,101126,0,0,Chris Pridham,R,183,CAN,27.73442847,101123,0,0,Alexander Mronz,R,188,GER,27.74537988,6-4 7-5,3,R16,107,5,1,62,32,27,17,11,1,2,5,2,74,37,26,19,11,4,7,131,0,177,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,21,102184,0,0,David Prinosil,R,185,GER,19.82477755,101369,0,Q,Bent Ove Pedersen,R,185,NOR,25.48665298,6-4 6-3,3,R16,78,2,4,50,25,20,17,9,2,2,2,1,66,29,18,22,10,4,7,125,0,0,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,22,101235,3,0,Paul Haarhuis,R,188,NED,26.87474333,101262,0,Q,Rikard Bergh,L,188,SWE,26.55989049,7-5 2-6 7-5,3,R16,149,6,2,93,59,38,19,16,3,7,5,3,110,50,40,27,16,5,9,39,0,846,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,23,101358,7,0,Olivier Delaitre,R,170,FRA,25.59616701,101374,0,0,Leonardo Lavalle,L,188,MEX,25.47843943,6-3 6-1,3,R16,74,5,2,43,23,19,11,8,0,2,4,4,58,29,16,9,8,9,15,76,0,99,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,24,101767,0,0,Lars Jonsson,R,188,SWE,22.52429843,101914,0,0,Lars Koslowski,R,188,GER,21.62354552,6-4 6-2,3,R16,89,3,2,48,20,15,17,9,1,3,4,5,59,29,17,12,9,4,9,119,0,116,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,25,101191,0,0,Richey Reneberg,R,180,USA,27.24982888,101086,0,0,Ronald Agenor,R,180,USA,28.14236824,7-6(6) 6-3,3,QF,97,7,4,74,46,34,13,10,4,6,9,1,71,40,31,11,11,3,7,95,0,132,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,26,101126,0,0,Chris Pridham,R,183,CAN,27.73442847,102148,4,0,Fabrice Santoro,R,178,FRA,20.07118412,6-2 1-6 7-6(5),3,QF,118,5,1,88,61,43,15,13,8,10,4,6,79,58,46,10,14,1,3,131,0,43,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,27,101235,3,0,Paul Haarhuis,R,188,NED,26.87474333,102184,0,0,David Prinosil,R,185,GER,19.82477755,6-2 6-3,3,QF,62,0,1,48,25,20,11,9,0,2,1,1,44,26,12,9,8,4,9,39,0,125,0
1993-450,Kuala Lumpur-1,Hard,32,A,19930104,28,101358,7,0,Olivier Delaitre,R,170,FRA,25.59616701,101767,0,0,Lars Jonsson,R,188,SWE,22.52429843,6-0 5-7 6-4,3,QF,113,9,5,81,39,30,21,14,1,4,4,2,93,54,34,15,14,5,11,76,0,119,0
