tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1987-201,Guaruja,Hard,32,A,19870126,1,100652,1,0,Cassio Motta,R,180,BRA,26.92676249,101080,0,0,Lawson Duncan,R,185,USA,22.25051335,6-4 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,182,0
1987-201,Guaruja,Hard,32,A,19870126,2,100770,0,0,Peter Moraing,R,193,GER,25.36892539,100651,0,0,Alejandro Ganzabal,R,180,ARG,26.9431896,6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,119,0
1987-201,Guaruja,Hard,32,A,19870126,3,101131,0,0,Jimmy Brown,R,180,USA,21.7467488,100669,0,0,Charles Bud Cox,R,196,USA,26.7926078,6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,181,0
1987-201,Guaruja,Hard,32,A,19870126,4,100518,0,0,Ricardo Acuna,R,175,CHI,29.0349076,101378,7,0,Tore Meinecke,R,180,GER,19.51813826,6-2 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,124,0
1987-201,Guaruja,Hard,32,A,19870126,5,100595,0,0,Ronnie Bathman,R,183,SWE,27.75906913,101086,3,0,Ronald Agenor,R,180,USA,22.20123203,2-6 7-6 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,76,0
1987-201,Guaruja,Hard,32,A,19870126,6,100460,0,0,Jose Lopez Maeso,R,173,ESP,30.08898015,100807,0,Q,Marcelo Hennemann,R,170,BRA,24.8788501,6-2 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,408,0
1987-201,Guaruja,Hard,32,A,19870126,7,100395,0,0,Victor Pecci,R,193,PAR,31.28268309,101250,0,Q,Jose Daher,R,180,BRA,20.76933607,6-3 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,304,0
1987-201,Guaruja,Hard,32,A,19870126,8,100696,0,0,Mark Buckley,R,178,USA,26.40109514,100221,6,0,Carlos Kirmayr,R,173,BRA,36.34223135,4-6 6-3 7-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,121,0
1987-201,Guaruja,Hard,32,A,19870126,9,100954,5,0,Luiz Mattar,R,183,BRA,23.44147844,100639,0,0,Blaine Willenborg,R,170,USA,27.06091718,6-2 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,161,0
1987-201,Guaruja,Hard,32,A,19870126,10,100624,0,0,Derek Tarr,L,185,USA,27.36481862,101237,0,WC,Danilo Marcelino,R,193,BRA,20.88706366,6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,238,0
1987-201,Guaruja,Hard,32,A,19870126,11,100691,0,0,Ivo Werner,R,180,GER,26.4366872,100751,0,0,Roberto Saad,R,185,ARG,25.64818617,6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,202,0
1987-201,Guaruja,Hard,32,A,19870126,12,100548,4,0,Ivan Kley,R,183,BRA,28.57768652,101174,0,WC,Fernando Roese,R,190,BRA,21.42368241,7-6 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,228,0
1987-201,Guaruja,Hard,32,A,19870126,13,100719,8,0,Juan Avendano,R,178,ESP,25.99041752,100240,0,0,Joao Soares,R,185,BRA,35.75633128,6-2 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,206,0
1987-201,Guaruja,Hard,32,A,19870126,14,100398,0,Q,Julio Goes,R,180,BRA,31.25530459,100917,0,WC,Nelson Aerts,R,188,BRA,23.75633128,6-2 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,220,0
1987-201,Guaruja,Hard,32,A,19870126,15,100964,0,0,Jon Levine,R,178,USA,23.32648871,100731,0,Q,Hector Ortiz,R,180,MEX,25.81793292,6-2 6-7 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,279,0
