tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1982-201,Guaruja,Clay,32,A,19820118,1,100309,1,0,Raul Ramirez,R,183,MEX,28.58042437,108063,0,0,Renato Joaquim,R,0,BRA,0,7-6 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,2,100701,0,0,Marko Ostoja,R,175,CRO,21.24572211,100426,0,Q,Hans Peter Kandler,R,185,AUT,25.79603012,7-5 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,3,100782,0,0,Pablo Arraya,R,180,PER,20.24366872,100259,0,0,Peter Feigl,R,183,AUT,30.13552361,7-5 6-7 4-3 RET,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,4,100585,5,0,Van Winitsky,L,185,USA,22.85557837,100394,0,0,Angel Gimenez,R,163,ESP,26.275154,6-2 7-5,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,91,0
1982-201,Guaruja,Clay,32,A,19820118,5,100099,0,Q,Thomaz Koch,L,0,BRA,36.6899384,100345,3,0,Pat Dupre,R,190,USA,27.34017796,6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
1982-201,Guaruja,Clay,32,A,19820118,6,100393,0,0,Marcos Hocevar,R,185,BRA,26.31348392,100572,0,Q,Ney Keller,R,0,BRA,23.12936345,2-6 6-0 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,7,100646,0,0,Claudio Panatta,R,178,ITA,21.96030116,100651,0,0,Alejandro Ganzabal,R,180,ARG,21.92197125,7-5 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,8,100273,8,0,Kim Warwick,R,183,AUS,29.77960301,100652,0,0,Cassio Motta,R,180,BRA,21.90554415,6-2 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,9,100203,6,0,Phil Dent,R,183,AUS,31.92607803,100240,0,0,Joao Soares,R,185,BRA,30.73511294,6-4 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,10,100789,0,0,Ivan Dupasquier,R,0,SUI,20.15331964,100307,0,0,Paul Torre,R,180,FRA,28.67077344,6-4 3-6 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,145,0
1982-201,Guaruja,Clay,32,A,19820118,11,100398,0,0,Julio Goes,R,180,BRA,26.23408624,100336,0,0,Guillermo Aubone,L,0,ARG,27.61396304,6-4 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-201,Guaruja,Clay,32,A,19820118,12,100174,4,0,Manuel Orantes,L,178,ESP,32.94729637,107298,0,Q,Javier Restrepo,R,0,COL,0,6-1 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,203,0
