tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1983-201,Guaruja,Hard,64,A,19830124,14,100752,0,0,Ramesh Krishnan,R,170,IND,21.5797399,100252,0,0,Tim Gullikson,R,180,USA,31.321013,6-1 6-2,3,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,150,0
1983-201,Guaruja,Hard,64,A,19830124,15,100993,0,Q,Loic Courteau,R,175,FRA,18.99247091,100547,0,0,Rocky Royer,R,0,USA,24.52019165,6-1 6-2,3,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,154,0
1983-201,Guaruja,Hard,64,A,19830124,16,100636,0,0,Gustavo Tiberti,R,175,ARG,23.06365503,100652,0,0,Cassio Motta,R,180,BRA,22.86379192,4-6 6-2 6-2,3,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,86,0
1983-201,Guaruja,Hard,64,A,19830124,17,100555,1,0,Jose Luis Clerc,R,185,ARG,24.38329911,100518,0,0,Ricardo Acuna,R,175,CHI,24.97193703,6-3 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,101,0
1983-201,Guaruja,Hard,64,A,19830124,18,100651,0,0,Alejandro Ganzabal,R,180,ARG,22.88021903,100515,9,0,Shlomo Glickstein,R,188,ISR,24.99110198,2-6 7-6 7-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,38,0
1983-201,Guaruja,Hard,64,A,19830124,19,100402,0,0,Francisco Gonzalez,R,193,PAR,27.12388775,100585,12,0,Van Winitsky,L,185,USA,23.81382615,7-6 2-6 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,53,0
1983-201,Guaruja,Hard,64,A,19830124,20,100436,0,0,Nick Saviano,L,180,USA,26.57905544,100782,7,0,Pablo Arraya,R,180,PER,21.2019165,3-6 7-6 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,36,0
1983-201,Guaruja,Hard,64,A,19830124,21,100653,3,0,Andres Gomez,L,193,ECU,22.85010267,100799,0,0,Carlos Castellan,R,190,ARG,20.90075291,6-2 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,122,0
1983-201,Guaruja,Hard,64,A,19830124,22,100323,0,0,Givaldo Barbosa,R,183,BRA,28.93908282,100661,16,0,Damir Keretic,R,178,GER,22.77344285,4-6 6-4 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,69,0
1983-201,Guaruja,Hard,64,A,19830124,23,100631,14,0,Tim Wilkison,L,180,USA,23.11293635,100115,0,0,Jaime Fillol,R,180,CHI,36.58590007,6-3 4-6 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,77,0
1983-201,Guaruja,Hard,64,A,19830124,24,100599,0,0,Bernard Boileau,R,185,BEL,23.61122519,100689,6,0,Tim Mayotte,R,190,USA,22.41752225,7-6 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,29,0
1983-201,Guaruja,Hard,64,A,19830124,25,100345,0,0,Pat Dupre,R,190,USA,28.29842574,100393,8,0,Marcos Hocevar,R,185,BRA,27.27173169,6-4 3-6 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,37,0
1983-201,Guaruja,Hard,64,A,19830124,26,100155,0,0,Ramiro Benavides,R,0,BOL,34.92676249,100821,10,0,Hans Simonsson,R,178,SWE,20.67624914,6-3 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,46,0
1983-201,Guaruja,Hard,64,A,19830124,27,101131,0,0,Jimmy Brown,R,180,USA,17.68377823,100763,0,0,Brad Gilbert,R,185,USA,21.4017796,4-6 6-3 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,54,0
1983-201,Guaruja,Hard,64,A,19830124,28,100434,4,0,Tomas Smid,R,190,CZE,26.62286105,100553,0,0,Nduka Odizor,R,183,NGR,24.40246407,6-4 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,80,0
1983-201,Guaruja,Hard,64,A,19830124,29,100640,0,0,Stefan Simonsson,R,175,SWE,22.99520876,100649,0,0,David Dowlen,R,178,USA,22.91581109,6-7 6-2 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,301,0
1983-201,Guaruja,Hard,64,A,19830124,30,100752,0,0,Ramesh Krishnan,R,170,IND,21.5797399,100221,11,0,Carlos Kirmayr,R,173,BRA,32.27926078,6-4 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,52,0
1983-201,Guaruja,Hard,64,A,19830124,31,100993,0,Q,Loic Courteau,R,175,FRA,18.99247091,100395,15,0,Victor Pecci,R,193,PAR,27.21971253,6-1 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,68,0
1983-201,Guaruja,Hard,64,A,19830124,32,101062,2,0,Mats Wilander,R,183,SWE,18.36550308,100636,0,0,Gustavo Tiberti,R,175,ARG,23.06365503,6-3 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,158,0
1983-201,Guaruja,Hard,64,A,19830124,33,100555,1,0,Jose Luis Clerc,R,185,ARG,24.38329911,100651,0,0,Alejandro Ganzabal,R,180,ARG,22.88021903,6-4 6-1,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,92,0
1983-201,Guaruja,Hard,64,A,19830124,34,100402,0,0,Francisco Gonzalez,R,193,PAR,27.12388775,100436,0,0,Nick Saviano,L,180,USA,26.57905544,6-3 7-6,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,98,0
1983-201,Guaruja,Hard,64,A,19830124,35,100653,3,0,Andres Gomez,L,193,ECU,22.85010267,100323,0,0,Givaldo Barbosa,R,183,BRA,28.93908282,6-3 6-3,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,110,0
1983-201,Guaruja,Hard,64,A,19830124,36,100599,0,0,Bernard Boileau,R,185,BEL,23.61122519,100631,14,0,Tim Wilkison,L,180,USA,23.11293635,DEF,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,55,0
1983-201,Guaruja,Hard,64,A,19830124,37,100345,0,0,Pat Dupre,R,190,USA,28.29842574,100155,0,0,Ramiro Benavides,R,0,BOL,34.92676249,6-2 6-0,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,209,0
1983-201,Guaruja,Hard,64,A,19830124,38,100434,4,0,Tomas Smid,R,190,CZE,26.62286105,101131,0,0,Jimmy Brown,R,180,USA,17.68377823,6-2 5-7 6-3,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,97,0
1983-201,Guaruja,Hard,64,A,19830124,39,100752,0,0,Ramesh Krishnan,R,170,IND,21.5797399,100640,0,0,Stefan Simonsson,R,175,SWE,22.99520876,6-0 6-1,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,105,0
1983-201,Guaruja,Hard,64,A,19830124,40,101062,2,0,Mats Wilander,R,183,SWE,18.36550308,100993,0,Q,Loic Courteau,R,175,FRA,18.99247091,6-1 6-1,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,166,0
1983-201,Guaruja,Hard,64,A,19830124,41,100555,1,0,Jose Luis Clerc,R,185,ARG,24.38329911,100402,0,0,Francisco Gonzalez,R,193,PAR,27.12388775,6-4 6-4,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,114,0
1983-201,Guaruja,Hard,64,A,19830124,42,100599,0,0,Bernard Boileau,R,185,BEL,23.61122519,100653,3,0,Andres Gomez,L,193,ECU,22.85010267,7-5 6-1,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,15,0
1983-201,Guaruja,Hard,64,A,19830124,43,100434,4,0,Tomas Smid,R,190,CZE,26.62286105,100345,0,0,Pat Dupre,R,190,USA,28.29842574,7-5 6-2,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,82,0
1983-201,Guaruja,Hard,64,A,19830124,44,101062,2,0,Mats Wilander,R,183,SWE,18.36550308,100752,0,0,Ramesh Krishnan,R,170,IND,21.5797399,6-1 6-1,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
1983-201,Guaruja,Hard,64,A,19830124,45,100555,1,0,Jose Luis Clerc,R,185,ARG,24.38329911,100599,0,0,Bernard Boileau,R,185,BEL,23.61122519,6-1 6-2,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,71,0
1983-201,Guaruja,Hard,64,A,19830124,46,101062,2,0,Mats Wilander,R,183,SWE,18.36550308,100434,4,0,Tomas Smid,R,190,CZE,26.62286105,6-1 6-4,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0
1983-201,Guaruja,Hard,64,A,19830124,47,100555,1,0,Jose Luis Clerc,R,185,ARG,24.38329911,101062,2,0,Mats Wilander,R,183,SWE,18.36550308,3-6 7-5 6-1,3,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0
1983-204,Vina del Mar,Clay,32,A,19830214,270,100673,0,0,Robbie Venter,L,180,RSA,22.65845311,100038,0,Q,Jaime Pinto Bravo,R,0,CHI,43.23613963,4-6 6-1 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0
1983-204,Vina del Mar,Clay,32,A,19830214,271,100636,0,0,Gustavo Tiberti,R,175,ARG,23.06365503,100700,0,0,Heinz Gildemeister,R,178,CHI,22.20944559,6-4 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,235,0
1983-204,Vina del Mar,Clay,32,A,19830214,272,100513,0,Q,Hugo Roverano,R,0,URU,24.99931554,100243,0,0,Steve Krulevitz,R,175,USA,31.59753593,4-6 6-2 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,210,0
1983-204,Vina del Mar,Clay,32,A,19830214,273,100711,0,0,Pedro Rebolledo,R,170,CHI,22.04517454,100548,0,Q,Ivan Kley,R,183,BRA,24.51471595,6-4 0-6 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,233,0
1983-204,Vina del Mar,Clay,32,A,19830214,274,100538,0,0,Alejandro Gattiker,R,180,ARG,24.66529774,100547,0,0,Rocky Royer,R,0,USA,24.52019165,6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,154,0
1983-204,Vina del Mar,Clay,32,A,19830214,275,100663,0,0,Marcel Freeman,R,173,USA,22.76249144,100233,0,0,Ricardo Cano,R,170,ARG,31.85215606,4-6 6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,219,0
1983-204,Vina del Mar,Clay,32,A,19830214,276,100453,0,0,Jose Luis Damiani,R,185,URU,26.11635866,100572,0,0,Ney Keller,R,0,BRA,24.08761123,7-5 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,161,0
1983-204,Vina del Mar,Clay,32,A,19830214,277,100824,0,0,Peter Bastiansen,R,193,DEN,20.67077344,100119,0,0,Ilie Nastase,R,183,ROU,36.45995893,7-5 7-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,118,0
1983-204,Vina del Mar,Clay,32,A,19830214,278,100518,8,0,Ricardo Acuna,R,175,CHI,24.97193703,100526,0,0,Ricardo Ycaza,R,183,ECU,24.8788501,6-2 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,225,0
1983-204,Vina del Mar,Clay,32,A,19830214,279,100993,0,0,Loic Courteau,R,175,FRA,18.99247091,100651,7,0,Alejandro Ganzabal,R,180,ARG,22.88021903,5-7 6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,92,0
1983-204,Vina del Mar,Clay,32,A,19830214,280,100115,6,0,Jaime Fillol,R,180,CHI,36.58590007,100799,0,0,Carlos Castellan,R,190,ARG,20.90075291,6-4 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,122,0
1983-204,Vina del Mar,Clay,32,A,19830214,281,100395,5,0,Victor Pecci,R,193,PAR,27.21971253,107298,0,0,Javier Restrepo,R,0,COL,0,7-6 6-0,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,226,0
1983-204,Vina del Mar,Clay,32,A,19830214,282,100769,4,0,Mario Martinez,R,170,BOL,21.30869268,107660,0,0,Marco Morales,R,0,CHI,0,6-1 7-5,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,490,0
1983-204,Vina del Mar,Clay,32,A,19830214,283,100661,3,0,Damir Keretic,R,178,GER,22.77344285,100155,0,0,Ramiro Benavides,R,0,BOL,34.92676249,6-3 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,209,0
1983-204,Vina del Mar,Clay,32,A,19830214,284,100417,2,0,Hans Gildemeister,R,183,CHI,26.89938398,100367,0,0,Belus Prajoux,R,170,CHI,27.84941821,6-2 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,172,0
1983-204,Vina del Mar,Clay,32,A,19830214,285,100782,1,0,Pablo Arraya,R,180,PER,21.2019165,100398,0,0,Julio Goes,R,180,BRA,27.19233402,6-1 7-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,117,0
1983-204,Vina del Mar,Clay,32,A,19830214,286,100993,0,0,Loic Courteau,R,175,FRA,18.99247091,100673,0,0,Robbie Venter,L,180,RSA,22.65845311,7-6 6-2,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,217,0
1983-204,Vina del Mar,Clay,32,A,19830214,287,100518,8,0,Ricardo Acuna,R,175,CHI,24.97193703,100538,0,0,Alejandro Gattiker,R,180,ARG,24.66529774,6-4 7-5,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,246,0
1983-204,Vina del Mar,Clay,32,A,19830214,288,100115,6,0,Jaime Fillol,R,180,CHI,36.58590007,100513,0,Q,Hugo Roverano,R,0,URU,24.99931554,6-3 7-5,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,450,0
1983-204,Vina del Mar,Clay,32,A,19830214,289,100395,5,0,Victor Pecci,R,193,PAR,27.21971253,100636,0,0,Gustavo Tiberti,R,175,ARG,23.06365503,6-2 6-4,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,158,0
1983-204,Vina del Mar,Clay,32,A,19830214,290,100769,4,0,Mario Martinez,R,170,BOL,21.30869268,100663,0,0,Marcel Freeman,R,173,USA,22.76249144,6-7 7-5 6-2,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,343,0
1983-204,Vina del Mar,Clay,32,A,19830214,291,100661,3,0,Damir Keretic,R,178,GER,22.77344285,100453,0,0,Jose Luis Damiani,R,185,URU,26.11635866,6-4 6-2,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,143,0
1983-204,Vina del Mar,Clay,32,A,19830214,292,100417,2,0,Hans Gildemeister,R,183,CHI,26.89938398,100824,0,0,Peter Bastiansen,R,193,DEN,20.67077344,6-0 7-6,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,289,0
1983-204,Vina del Mar,Clay,32,A,19830214,293,100782,1,0,Pablo Arraya,R,180,PER,21.2019165,100711,0,0,Pedro Rebolledo,R,170,CHI,22.04517454,7-6 7-6,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,129,0
1983-204,Vina del Mar,Clay,32,A,19830214,294,100115,6,0,Jaime Fillol,R,180,CHI,36.58590007,100769,4,0,Mario Martinez,R,170,BOL,21.30869268,6-3 6-1,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,74,0
1983-204,Vina del Mar,Clay,32,A,19830214,295,100395,5,0,Victor Pecci,R,193,PAR,27.21971253,100661,3,0,Damir Keretic,R,178,GER,22.77344285,6-0 0-6 6-2,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,69,0
1983-204,Vina del Mar,Clay,32,A,19830214,296,100518,8,0,Ricardo Acuna,R,175,CHI,24.97193703,100417,2,0,Hans Gildemeister,R,183,CHI,26.89938398,6-0 5-7 7-5,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,35,0
1983-204,Vina del Mar,Clay,32,A,19830214,297,100782,1,0,Pablo Arraya,R,180,PER,21.2019165,100993,0,0,Loic Courteau,R,175,FRA,18.99247091,6-3 6-1,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,166,0
1983-204,Vina del Mar,Clay,32,A,19830214,298,100395,5,0,Victor Pecci,R,193,PAR,27.21971253,100518,8,0,Ricardo Acuna,R,175,CHI,24.97193703,6-3 6-3,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,101,0
1983-204,Vina del Mar,Clay,32,A,19830214,299,100115,6,0,Jaime Fillol,R,180,CHI,36.58590007,100782,1,0,Pablo Arraya,R,180,PER,21.2019165,6-3 7-6,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,36,0
1983-204,Vina del Mar,Clay,32,A,19830214,300,100395,5,0,Victor Pecci,R,193,PAR,27.21971253,100115,6,0,Jaime Fillol,R,180,CHI,36.58590007,2-6 7-5 6-4,3,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,77,0
1983-301,Auckland,Hard,32,A,19830110,1,100244,1,0,John Alexander,R,190,AUS,31.50171116,101158,0,0,John Frawley,R,173,AUS,17.50034223,6-2 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,294,0
1983-301,Auckland,Hard,32,A,19830110,2,100343,0,0,John Lloyd,R,178,GBR,28.35318275,100726,0,0,Greg Whitecross,R,185,AUS,21.80424367,6-4 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,272,0
1983-301,Auckland,Hard,32,A,19830110,3,100749,0,0,Dave Siegler,R,0,USA,21.59342916,100674,0,0,Jeff Turpin,R,188,USA,22.64202601,7-5 2-6 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,343,0
1983-301,Auckland,Hard,32,A,19830110,4,100551,6,0,Brad Drewett,L,185,AUS,24.45995893,100680,0,0,Peter Johnston,L,178,AUS,22.59000684,6-3 5-7 8-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,239,0
1983-301,Auckland,Hard,32,A,19830110,5,100474,3,0,Chris Lewis,R,180,NZL,25.82067077,100519,0,0,Scott Mccain,R,180,USA,24.96646133,6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,187,0
1983-301,Auckland,Hard,32,A,19830110,6,100675,0,0,John Mccurdy,R,188,AUS,22.64202601,100638,0,0,David Mustard,L,180,NZL,23.01437372,7-6 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,247,0
1983-301,Auckland,Hard,32,A,19830110,7,101064,0,0,David Lewis,R,180,NZL,18.33264887,100328,0,0,Rand Evett,R,0,USA,28.84325804,3-6 6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,219,0
1983-301,Auckland,Hard,32,A,19830110,8,100354,7,0,Bernard Mitton,R,188,RSA,28.15058179,100257,0,Q,Ross Case,R,0,AUS,31.17316906,6-2 3-6 8-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,415,0
1983-301,Auckland,Hard,32,A,19830110,9,100285,5,0,Rod Frawley,R,185,AUS,30.31895962,100554,0,Q,Matthew McDonald,R,0,USA,24.39698836,7-6 4-6 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,473,0
1983-301,Auckland,Hard,32,A,19830110,10,100849,0,0,David Graham,R,180,AUS,20.41615332,108173,0,0,Ron Dutton,R,0,NZL,0,6-2 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0
1983-301,Auckland,Hard,32,A,19830110,11,106582,0,0,Armand Molino,R,0,USA,0,100683,0,Q,Robert Crames,R,0,USA,22.53524983,6-1 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,504,0
1983-301,Auckland,Hard,32,A,19830110,12,100714,0,0,Broderick Dyke,L,183,AUS,22.00684463,100203,4,0,Phil Dent,R,183,AUS,32.8843258,6-4 5-7 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,65,0
1983-301,Auckland,Hard,32,A,19830110,13,100223,8,0,Jeff Simpson,R,0,NZL,32.18069815,106788,0,Q,Craig Tregonning,R,0,AUS,0,6-4 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,548,0
1983-301,Auckland,Hard,32,A,19830110,14,100790,0,0,Bruce Derlin,L,180,NZL,21.09787817,100558,0,0,Rodney Crowley,R,0,USA,24.28199863,6-1 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,369,0
