tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1985-301,Auckland,Hard,32,A,19850107,1,100713,1,0,John Fitzgerald,R,183,AUS,24.02737851,100771,0,0,Kelvin Belcher,R,185,USA,23.2991102,2-6 6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,195,0
1985-301,Auckland,Hard,32,A,19850107,2,100179,0,0,Karl Meiler,R,178,GER,35.69062286,100840,0,0,Mark Wooldridge,R,188,USA,22.50513347,2-6 6-4 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,164,0
1985-301,Auckland,Hard,32,A,19850107,3,100798,0,0,Howard Sands,R,173,USA,22.92128679,101145,0,0,Jonathan Canter,R,185,USA,19.59479808,3-6 6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,239,0
1985-301,Auckland,Hard,32,A,19850107,4,100551,5,0,Brad Drewett,L,185,AUS,26.47227926,100880,0,Q,Russell Barlow,L,173,AUS,22.05612594,2-6 6-2 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,385,0
1985-301,Auckland,Hard,32,A,19850107,5,100618,3,0,Leif Shiras,R,183,USA,25.38261465,101064,0,0,David Lewis,R,180,NZL,20.3449692,3-6 6-2 8-6,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,517,0
1985-301,Auckland,Hard,32,A,19850107,6,100772,0,0,Kelly Evernden,R,175,NZL,23.29637235,107700,0,0,Mark Long,R,0,NZL,0,6-2 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,741,0
1985-301,Auckland,Hard,32,A,19850107,7,100714,0,0,Broderick Dyke,L,183,AUS,24.01916496,100364,0,0,Jonathan Smith,R,188,GBR,29.94113621,6-7 6-0 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,182,0
1985-301,Auckland,Hard,32,A,19850107,8,100923,8,0,Wally Masur,R,180,AUS,21.65639973,100638,0,0,David Mustard,L,180,NZL,25.02669405,4-6 6-3 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,168,0
1985-301,Auckland,Hard,32,A,19850107,9,100744,6,0,Peter Doohan,R,190,AUS,23.68514716,100790,0,0,Bruce Derlin,L,180,NZL,23.11019849,6-2 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,135,0
1985-301,Auckland,Hard,32,A,19850107,10,100868,0,0,Craig A Miller,R,188,AUS,22.22313484,100722,0,Q,Michael Fancutt,R,190,AUS,23.87953457,6-2 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,494,0
1985-301,Auckland,Hard,32,A,19850107,11,100674,0,0,Jeff Turpin,R,188,USA,24.65434634,100801,0,Q,Richard Akel,L,0,USA,22.90212183,4-6 6-3 6-4,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,517,0
1985-301,Auckland,Hard,32,A,19850107,12,100761,0,0,Danny Saltz,R,193,USA,23.44147844,100740,4,0,Dan Cassidy,R,178,USA,23.69336071,7-5 6-3,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,76,0
1985-301,Auckland,Hard,32,A,19850107,13,100474,7,0,Chris Lewis,R,180,NZL,27.8329911,100587,0,0,Steve Guy,R,188,NZL,25.81793292,6-4 6-1,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,268,0
1985-301,Auckland,Hard,32,A,19850107,14,100519,0,0,Scott Mccain,R,180,USA,26.97878166,100564,0,Q,Cary Stansbury,R,196,USA,26.22587269,6-4 7-5,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,334,0
1985-301,Auckland,Hard,32,A,19850107,15,100747,0,0,Glenn Layendecker,L,185,USA,23.6659822,100680,0,0,Peter Johnston,L,178,AUS,24.60232717,2-6 6-1 9-7,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,250,0
1985-301,Auckland,Hard,32,A,19850107,16,100343,2,0,John Lloyd,R,178,GBR,30.36550308,100556,0,0,Brian Levine,R,183,RSA,26.38466804,6-2 6-2,3,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,188,0
1985-301,Auckland,Hard,32,A,19850107,17,100713,1,0,John Fitzgerald,R,183,AUS,24.02737851,100179,0,0,Karl Meiler,R,178,GER,35.69062286,6-0 4-6 6-1,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,180,0
1985-301,Auckland,Hard,32,A,19850107,18,100551,5,0,Brad Drewett,L,185,AUS,26.47227926,100798,0,0,Howard Sands,R,173,USA,22.92128679,6-4 6-4,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,170,0
1985-301,Auckland,Hard,32,A,19850107,19,100772,0,0,Kelly Evernden,R,175,NZL,23.29637235,100618,3,0,Leif Shiras,R,183,USA,25.38261465,6-7 6-3 6-3,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,61,0
1985-301,Auckland,Hard,32,A,19850107,20,100923,8,0,Wally Masur,R,180,AUS,21.65639973,100714,0,0,Broderick Dyke,L,183,AUS,24.01916496,6-4 6-1,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,292,0
1985-301,Auckland,Hard,32,A,19850107,21,100744,6,0,Peter Doohan,R,190,AUS,23.68514716,100868,0,0,Craig A Miller,R,188,AUS,22.22313484,6-3 6-4,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,191,0
1985-301,Auckland,Hard,32,A,19850107,22,100761,0,0,Danny Saltz,R,193,USA,23.44147844,100674,0,0,Jeff Turpin,R,188,USA,24.65434634,4-6 6-4 6-3,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,156,0
1985-301,Auckland,Hard,32,A,19850107,23,100474,7,0,Chris Lewis,R,180,NZL,27.8329911,100519,0,0,Scott Mccain,R,180,USA,26.97878166,6-1 6-4,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,146,0
1985-301,Auckland,Hard,32,A,19850107,24,100747,0,0,Glenn Layendecker,L,185,USA,23.6659822,100343,2,0,John Lloyd,R,178,GBR,30.36550308,6-4 7-6,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,37,0
1985-301,Auckland,Hard,32,A,19850107,25,100713,1,0,John Fitzgerald,R,183,AUS,24.02737851,100551,5,0,Brad Drewett,L,185,AUS,26.47227926,7-6 7-5,3,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,80,0
