Ezio Di Matteo,308,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,106971
D Richard Russell,182,0,2,1,0,28.73374401,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100104
Teimuraz Kakoulia,112,0,16,8,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,108360
Grover Raz Reid,117,0,29,6,0,24.56947296,1,0,0,0,0,0,0,0,0,0,-6,0.20689655172413793,0,0,0,0,0,100251
Butch Seewagen,144,0,4,2,188,32.07392197,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100117
Tony Roche,24,0,53,34,178,32.81040383,0,0,0,0,0,0,0,0,0,0,-2,0.6415094339622641,0,0,0,0,0,100100
Owen Davidson,221,0,2,0,185,33.07871321,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100075
Sandy Mayer,102,0,232,146,178,32.81587953,1,0,0,0,0,0,0,0,0,0,0,0.6293103448275862,0,0,0,0,0,100272
Juan Ignacio Muntanola,148,0,17,4,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.23529411764705882,0,0,0,0,0,107457
Phil Dent,65,0,162,82,183,32.884325800000006,1,0,0,0,0,0,0,0,0,0,-7,0.5061728395061729,0,0,0,0,0,100203
Jeff Austin,136,0,19,6,0,24.71457906,1,0,0,0,0,0,0,0,0,0,-1,0.3157894736842105,0,0,0,0,0,100245
Dennis Ralston,187,0,11,1,188,33.65366188,1,0,0,0,0,0,0,0,0,0,-1,0.09090909090909091,0,0,0,0,0,100069
John Clifton,243,0,1,0,0,28.28473648,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100112
Tony Bardsley,236,0,1,0,0,29.31143053,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100095
Robert Rheinberger,182,0,7,0,0,30.50787132,1,0,0,0,0,0,0,0,0,0,-7,0.0,0,0,0,0,0,100107
Andres Gimeno,116,0,1,0,185,36.93086927,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100026
Sashi Menon,471,0,92,30,180,33.18001369,1,0,0,0,0,0,0,0,0,0,0,0.32608695652173914,0,0,0,0,0,100281
Rolf Gehring,154,0,119,50,185,29.46475017,1,0,0,0,0,0,0,0,0,0,0,0.42016806722689076,0,0,0,0,0,100403
Cliff Letcher,167,0,38,11,0,29.87268994,1,0,0,0,0,0,0,0,0,0,0,0.2894736842105263,0,0,0,0,0,100265
Robin Drysdale,185,0,35,9,0,28.75838467,1,0,0,0,0,0,0,0,0,0,-1,0.2571428571428571,0,0,0,0,0,100287
John James,209,0,50,18,183,30.39288159,1,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,100236
Alvin Gardiner,309,0,22,5,0,30.781656400000003,1,0,0,0,0,0,0,0,0,0,-6,0.22727272727272727,0,0,0,0,0,100227
Patrice Hagelauer,373,0,7,2,188,27.97262149,1,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,100153
Peter Mcnamara,336,0,158,100,185,31.52361396,1,0,0,0,0,0,0,0,0,0,0,0.6329113924050633,0,0,0,0,0,100383
Gianni Marchetti,308,0,2,0,0,19.466119100000004,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100442
Ray Ruffels,95,0,58,34,0,32.26009582,1,0,0,0,0,0,0,0,0,0,-2,0.5862068965517241,0,0,0,0,0,100114
Ernie Ewert,274,0,5,0,0,26.58726899,1,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0,0,0,100334
David Carter,179,0,82,32,183,27.69883641,1,0,0,0,0,0,0,0,0,0,-2,0.3902439024390244,0,0,0,0,0,100430
Mark Edmondson,307,0,289,152,185,32.55304586,1,0,0,0,0,0,0,0,0,0,0,0.5259515570934256,0,0,0,0,0,100337
Ulrich Marten,161,0,21,3,0,25.47296372,1,0,0,0,0,0,0,0,0,0,-7,0.14285714285714285,0,0,0,0,0,100413
Joao Soares,247,0,64,18,185,36.29295003,1,0,0,0,0,0,0,0,0,0,-3,0.28125,0,0,0,0,0,100240
Brian Fairlie,90,0,86,44,0,29.70020534,1,0,0,0,0,0,0,0,0,0,-1,0.5116279069767442,0,0,0,0,0,100162
Mike Machette,155,0,21,7,0,27.41136208,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,100226
Wojtek Fibak,740,0,407,236,183,35.49623546,1,0,0,0,0,0,0,0,0,0,0,0.5798525798525799,0,0,0,0,0,100280
Richard Lewis,379,0,43,13,0,29.5523614,0,0,0,0,0,0,0,0,0,0,-1,0.3023255813953488,0,0,0,0,0,100359
Trey Waltke,152,0,95,30,173,27.80287474,1,0,0,0,0,0,0,0,0,0,-2,0.3157894736842105,0,0,0,0,0,100372
Doug Crawford,195,0,11,3,188,28.73374401,1,0,0,0,0,0,0,0,0,0,-4,0.2727272727272727,0,0,0,0,0,100191
Rolf Thung,272,0,26,3,190,26.954140999999996,0,0,0,0,0,0,0,0,0,0,-9,0.11538461538461539,0,0,0,0,0,100247
Nicolas Kelaidis,352,0,5,0,178,28.34770705,1,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0,0,0,100195
Denis Naegelen,203,0,19,6,0,29.19644079,1,0,0,0,0,0,0,0,0,0,-5,0.3157894736842105,0,0,0,0,0,100268
Martin Robinson,105,0,18,3,0,20.44079398,0,0,0,0,0,0,0,0,0,0,-3,0.16666666666666666,0,0,0,0,0,100396
Ricardo Cano,219,0,104,52,170,31.85215606,1,0,0,0,0,0,0,0,0,0,-2,0.5,0,0,0,0,0,100233
Carlos Kirmayr,163,0,157,62,173,36.41889117,1,0,0,0,0,0,0,0,0,0,-3,0.39490445859872614,0,0,0,0,0,100221
Jacek Niedzwiedzki,286,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107255
Ramiro Benavides,209,0,42,14,0,34.92676249,1,0,0,0,0,0,0,0,0,0,-1,0.3333333333333333,0,0,0,0,0,100155
Fernando Gentil,272,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,107001
Roger Dowdeswell,133,0,1,0,0,31.29637235,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100082
John Holladay,199,0,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0,0,0,107385
Russell Simpson,181,0,166,66,188,32.88706366,1,0,0,0,0,0,0,0,0,0,0,0.39759036144578314,0,0,0,0,0,100326
Neale Fraser,221,0,1,0,0,41.71937029,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100013
Victor Pecci,410,0,321,181,193,32.45174538,0.5,0,0,0,0,0,0,0,0,0,4,0.5638629283489096,0,0,0,0,0,100395
Charles Owens,274,0,15,7,0,30.47227926,1,0,0,0,0,0,0,0,0,0,-1,0.4666666666666667,0,0,0,0,0,100216
Jaidip Mukherjea,396,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,107264
Luis Felipe Tavares,272,0,5,1,0,27.137577,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,100187
Alvaro Betancur,164,0,30,9,0,31.52361396,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,100198
Mansour Bahrami,388,37,57,19,178,34.431211499999996,1,0,0,0,0,0,0,0,0,0,-1,0.3333333333333333,0,0,0,0,0,100431
Bhanu Nunna,322,0,6,0,0,23.655030800000002,1,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0,0,0,100357
Alvaro Fillol,299,0,50,13,178,32.43805613,1,0,0,0,0,0,0,0,0,0,-1,0.26,0,0,0,0,0,100292
Deon Joubert,518,0,18,7,0,26.0752909,0,0,0,0,0,0,0,0,0,0,-1,0.3888888888888889,0,0,0,0,0,100545
Nick Saviano,98,0,172,75,180,27.57563313,0,0,0,0,0,0,0,0,0,0,-4,0.436046511627907,0,0,0,0,0,100436
David Schneider,301,0,28,9,185,27.63312799,1,0,0,0,0,0,0,0,0,0,-2,0.32142857142857145,0,0,0,0,0,100378
Joaquim Rasgado Jr,237,0,6,2,0,23.37577002,1,0,0,0,0,0,0,0,0,0,-1,0.3333333333333333,0,0,0,0,0,100302
Ferdi Taygan,262,0,49,14,173,26.07802875,1,0,0,0,0,0,0,0,0,0,-4,0.2857142857142857,0,0,0,0,0,100456
Mike Cahill,108,0,66,20,183,30.54620123,1,0,0,0,0,0,0,0,0,0,-1,0.30303030303030304,0,0,0,0,0,100279
John Marks,180,0,18,5,0,25.52224504,1,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0,0,0,0,0,100293
Peter Fleming,97,0,188,80,196,32.60780287,1,0,0,0,0,0,0,0,0,0,0,0.425531914893617,0,0,0,0,0,100362
Gene Mayer,18,0,219,143,183,28.856947299999998,1,0,0,0,0,0,0,0,0,0,0,0.6529680365296804,0,0,0,0,0,100428
Javier Soler,748,0,16,7,0,29.52224504,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,100374
Douglas Palm,169,0,17,5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.29411764705882354,0,0,0,0,0,106899
Werner Zirngibl,211,0,32,15,0,25.08418891,1,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,100444
Jose Moreno,229,0,6,2,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.3333333333333333,0,0,0,0,0,107425
Ramesh Krishnan,79,450,470,249,170,29.41820671,1,0,0,0,0,0,0,0,0,0,-1,0.5297872340425532,0,0,0,0,0,100752
Tim Gullikson,261,0,235,108,180,34.96235455,1,0,0,0,0,0,0,0,0,0,-2,0.4595744680851064,0,0,0,0,0,100252
Chris Kachel,268,0,18,3,0,25.52224504,1,0,0,0,0,0,0,0,0,0,-5,0.16666666666666666,0,0,0,0,0,100382
Ashok Amritraj,258,0,11,3,0,21.10609172,1,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,100469
Paul Mcnamee,193,0,299,157,178,33.16358658,1,0,0,0,0,0,0,0,0,0,0,0.5250836120401338,0,0,0,0,0,100356
Tomas Smid,111,0,600,355,190,32.83230664,1,0,0,0,0,0,0,0,0,0,-5,0.5916666666666667,0,0,0,0,0,100434
Miguel Mir,199,0,9,2,0,26.71047228,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,100429
Alejandro Pierola,176,0,15,4,0,33.11978097,1,0,0,0,0,0,0,0,0,0,-4,0.26666666666666666,0,0,0,0,0,100197
Hans Gildemeister,398,0,161,86,183,31.42231348,1,0,0,0,0,0,0,0,0,0,0,0.5341614906832298,0,0,0,0,0,100417
Hank Pfister,593,0,233,126,193,34.25598905,1,0,0,0,0,0,0,0,0,0,-5,0.5407725321888412,0,0,0,0,0,100315
Butch Walts,113,0,85,33,193,28.58042437,1,0,0,0,0,0,0,0,0,0,0,0.38823529411764707,0,0,0,0,0,100380
Manuel Santana,352,0,12,5,0,40.1670089,1,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0,0,0,0,0,100028
Mal Anderson,373,0,2,1,0,40.81587953,0.5,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,100017
Angel Gimenez,748,0,94,42,163,28.97741273,1,0,0,0,0,0,0,0,0,0,-4,0.44680851063829785,0,0,0,0,0,100394
Gianni Ocleppo,472,0,137,60,183,30.03696099,1,0,0,0,0,0,0,0,0,0,-6,0.43795620437956206,0,0,0,0,0,100477
Ionel Santeiu,308,0,2,1,0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,107235
Alberto Martorell,272,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,106468
Tony Parun P071,373,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108434
Gerard Wimmer,373,0,1,0,0,22.83367556,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107082
Enrique Caviglia,190,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106945
Herve Gauvain,245,0,16,5,180,23.23613963,1,0,0,0,0,0,0,0,0,0,-1,0.3125,0,0,0,0,0,100369
Pavel Hutka,114,0,26,8,0,32.02464066,1,0,0,0,0,0,0,0,0,0,-3,0.3076923076923077,0,0,0,0,0,100177
Rocky Vasquez,308,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108141
Roger Mckee,308,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,108154
Roberto Lombardi,352,0,4,1,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.25,0,0,0,0,0,108133
Chris Lewis,117,0,193,105,180,28.71457906,1,0,0,0,0,0,0,0,0,0,0,0.5440414507772021,0,0,0,0,0,100474
Bruce Manson,127,0,133,54,173,28.878850099999998,0,0,0,0,0,0,0,0,0,0,-1,0.40601503759398494,0,0,0,0,0,100422
Dimitri Sturdza,264,0,4,0,0,37.39356605,1,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0,0,0,100031
Spencer Segura,193,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,108275
Heinz Gunthardt,23,0,258,130,180,27.27446954,1,0,0,0,0,0,0,0,0,0,0,0.5038759689922481,0,0,0,0,0,100579
Jan Kallquist,237,0,1,0,0,18.09445585,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100541
Louk Sanders,104,0,33,8,0,31.09377139,0.5,0,0,0,0,0,0,0,0,0,2,0.24242424242424243,0,0,0,0,0,100211
Peter Feigl,229,0,62,22,183,33.41273101,1,0,0,0,0,0,0,0,0,0,-2,0.3548387096774194,0,0,0,0,0,100259
Matti Timonen,272,0,5,1,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.2,0,0,0,0,0,107744
Peter Pokorny,221,0,1,1,0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,107993
Janos Benyik,618,0,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0,0,0,107284
Pavel Slozil,208,0,209,98,173,30.65571526,1,0,0,0,0,0,0,0,0,0,0,0.4688995215311005,0,0,0,0,0,100411
Jim Osborne,272,0,4,2,185,31.65229295,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100094
Steve Docherty,122,0,27,9,0,31.32375086,1,0,0,0,0,0,0,0,0,0,-3,0.3333333333333333,0,0,0,0,0,100210
Yuji Tezuka,183,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108567
Sachio Kato,282,0,3,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,108192
Peter Pearson,187,0,11,2,0,22.46954141,1,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,100388
Francisco Gonzalez,953,0,159,56,193,32.20260096,1,0,0,0,0,0,0,0,0,0,-11,0.3522012578616352,0,0,0,0,0,100402
Jonathan Smith,348,0,50,15,188,30.80355921,1,0,0,0,0,0,0,0,0,0,-3,0.3,0,0,0,0,0,100364
Tom Kreiss,222,0,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,108415
Howard Schoenfield,108,0,5,0,0,23.17864476,1,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0,0,0,100506
Rejean Genois,831,0,6,2,175,30.00958248,0.5,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,0,0,0,100294
Ian Crookenden,222,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,107217
Dave Kanter,373,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106828
Bill Maze,480,0,7,2,0,27.89596167,1,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,100416
Eddie Cruz,326,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,106910
Frank Sedgman,282,0,2,0,0,48.23271732,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,100003
Dick R Bohrnstedt,151,0,11,2,0,27.92881588,1,0,0,0,0,0,0,0,0,0,-1,0.18181818181818182,0,0,0,0,0,100208
Francisco Mastelli,282,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107026
Michael Wayman,171,0,8,3,0,25.13894593,1,0,0,0,0,0,0,0,0,0,-2,0.375,0,0,0,0,0,100306
Dale Power,434,0,4,1,0,33.25393566,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,100189
Mark Meyers,168,0,1,0,0,22.60095825,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100320
John Muller,254,0,1,1,0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,107391
Peter Elter,187,0,112,43,178,27.72895277,1,0,0,0,0,0,0,0,0,0,0,0.38392857142857145,0,0,0,0,0,100543
George Rudman,258,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,107078
Greg Braun,326,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107132
John Trickey,482,0,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,107398
Brad Drewett,245,88,256,115,185,31.78097194,0,0,0,0,0,0,0,0,0,0,-2,0.44921875,0,0,0,0,0,100551
Jan Zabrodsky,222,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,107281
Ulf Eriksson,272,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108453
Bengt Lundstedt,282,0,1,1,0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,106614
Luis Borfiga,308,0,1,0,0,21.58795346,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107590
Patrice Beust,308,0,1,0,170,31.73990418,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100089
Larry Gottfried,213,0,6,2,0,18.58726899,1,0,0,0,0,0,0,0,0,0,-2,0.3333333333333333,0,0,0,0,0,100634
William Coghlan,373,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,108519
William Durham,373,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,108525
Gavorielle Marcu,205,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,107068
Earl Butch Buchholz,172,0,1,0,188,35.41957563,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100048
Dean Martin Jr,352,0,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,106859
Mike Fishbach,47,0,14,1,180,23.143052700000002,1,0,0,0,0,0,0,0,0,0,-8,0.07142857142857142,0,0,0,0,0,100358
Peter Fishbach,272,0,1,0,180,28.94455852,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100143
Pekka Saila,272,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,107965
Javier Restrepo,226,0,11,2,0,0.0,1,0,0,0,0,0,0,0,0,0,-4,0.18181818181818182,0,0,0,0,0,107298
Bernard Fritz,172,0,47,19,173,30.24229979,1,0,0,0,0,0,0,0,0,0,-1,0.40425531914893614,0,0,0,0,0,100314
Welry Fritz,250,0,1,0,0,27.03901437,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100230
Pascal Portes,186,0,101,42,175,25.99863107,1,0,0,0,0,0,0,0,0,0,0,0.4158415841584158,0,0,0,0,0,100600
Yannick Noah,40,676,523,361,193,30.56262834,1,0,0,0,0,0,0,0,0,0,-1,0.6902485659655831,0,0,0,0,0,100676
Jiri Granat,232,0,38,16,185,27.93155373,1,0,0,0,0,0,0,0,0,0,0,0.42105263157894735,0,0,0,0,0,100363
Rick Fagel,217,0,45,15,180,29.09514031,1,0,0,0,0,0,0,0,0,0,-6,0.3333333333333333,0,0,0,0,0,100319
Ricardo Ycaza,310,0,70,29,183,27.44695414,1,0,0,0,0,0,0,0,0,0,-3,0.4142857142857143,0,0,0,0,0,100526
Roberto Chavez,352,0,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0,0,0,108131
Greg Halder,127,0,8,2,188,22.53524983,1,0,0,0,0,0,0,0,0,0,-1,0.25,0,0,0,0,0,100406
Van Winitsky,127,0,128,52,185,25.902806299999998,0,0,0,0,0,0,0,0,0,0,-1,0.40625,0,0,0,0,0,100585
Jose Luis Clerc,541,0,271,180,185,30.78439425,1,0,0,0,0,0,0,0,0,0,-3,0.6642066420664207,0,0,0,0,0,100555
Christophe Roger Vasselin,248,0,92,31,188,27.88501027,1,0,0,0,0,0,0,0,0,0,-10,0.33695652173913043,0,0,0,0,0,100486
Dominique Bedel,161,0,62,21,185,26.86379192,1,0,0,0,0,0,0,0,0,0,-1,0.3387096774193548,0,0,0,0,0,100468
Gunther Gnettner,397,0,1,0,0,22.36002738,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100414
Terry Rocavert,121,0,8,1,180,25.18275154,1,0,0,0,0,0,0,0,0,0,-3,0.125,0,0,0,0,0,100397
Christophe Freyss,353,0,34,8,183,27.34017796,0,0,0,0,0,0,0,0,0,0,-4,0.23529411764705882,0,0,0,0,0,100443
Tom Gullikson,121,0,238,118,180,35.46064339,0,0,0,0,0,0,0,0,0,0,-2,0.4957983193277311,0,0,0,0,0,100253
Rod Frawley,261,0,104,44,185,32.10130048,1,0,0,0,0,0,0,0,0,0,0,0.4230769230769231,0,0,0,0,0,100285
Scott Carnahan,226,0,3,0,0,24.49828884,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100316
John McEnroe,11,1437,632,525,180,31.69883641,0,0,0,0,0,0,0,0,0,0,-1,0.8306962025316456,0,0,0,0,0,100581
Joel Bailey,532,0,11,0,0,37.48117728,1,0,0,0,0,0,0,0,0,0,-11,0.0,0,0,0,0,0,100241
Tom Mott,352,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108418
Jay Royappa,352,0,3,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,107302
Tim Wilkison,167,188,402,198,180,30.95140315,0,0,0,0,0,0,0,0,0,0,-4,0.4925373134328358,0,0,0,0,0,100631
Matt Mitchell,270,0,85,32,180,29.02121834,1,0,0,0,0,0,0,0,0,0,-1,0.3764705882352941,0,0,0,0,0,100475
Chris Dunk,369,0,21,7,193,28.03011636,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,100522
Bill Scanlon,258,0,310,163,185,32.61601643,1,0,0,0,0,0,0,0,0,0,-2,0.5258064516129032,0,0,0,0,0,100452
John Austin,184,0,34,17,193,26.42299795,1,0,0,0,0,0,0,0,0,0,-2,0.5,0,0,0,0,0,100492
Eliot Teltscher,566,14,370,238,178,31.41409993,1,0,0,0,0,0,0,0,0,0,-1,0.6432432432432432,0,0,0,0,0,100586
Walter Redondo,250,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108494
Jan Norback,109,0,28,7,0,25.39356605,1,0,0,0,0,0,0,0,0,0,-1,0.25,0,0,0,0,0,100421
Richard Meyer,204,0,48,13,183,29.229295,1,0,0,0,0,0,0,0,0,0,-5,0.2708333333333333,0,0,0,0,0,100392
Hubertus Hoyt,226,0,5,1,0,22.48870637,1,0,0,0,0,0,0,0,0,0,-1,0.2,0,0,0,0,0,100400
Charlie Fancutt,207,0,23,7,178,23.54825462,1,0,0,0,0,0,0,0,0,0,-4,0.30434782608695654,0,0,0,0,0,100605
Zan Guerry,105,0,6,0,0,28.94182067,1,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0,0,0,100175
Stanislav Birner,213,0,104,32,170,31.30732375,1,0,0,0,0,0,0,0,0,0,-2,0.3076923076923077,0,0,0,0,0,100449
Klaus Eberhard,209,0,41,18,0,27.69609856,1,0,0,0,0,0,0,0,0,0,-1,0.43902439024390244,0,0,0,0,0,100498
Massimo Di Domenico,287,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107728
Gilles Moretton,130,0,78,35,190,24.89527721,1,0,0,0,0,0,0,0,0,0,-1,0.44871794871794873,0,0,0,0,0,100525
Joe Meyers,203,0,5,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,107357
Eric Friedler,152,0,3,2,0,23.83572895,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,100344
Keith Richardson,80,0,5,0,185,24.42984257,1,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0,0,0,100313
Chris Mayotte,124,0,34,11,0,23.86310746,1,0,0,0,0,0,0,0,0,0,-1,0.3235294117647059,0,0,0,0,0,100499
Gary Plock,397,0,1,0,175,22.55167693,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100408
Roger Guedes,473,0,3,0,0,29.16632444,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100318
Bobby Webb,397,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,106641
Bill Lofgren,186,0,1,0,0,29.94113621,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100164
Larry Turville,322,0,1,0,0,29.09787817,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100181
Jerome Vanier,381,0,17,5,175,27.46885695,0,0,0,0,0,0,0,0,0,0,-1,0.29411764705882354,0,0,0,0,0,100504
Jan Simbera,250,0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,107279
Andrew Jarrett,169,0,8,1,0,24.98288843,1,0,0,0,0,0,0,0,0,0,-1,0.125,0,0,0,0,0,100516
Chris Bradnam,397,0,1,0,0,20.32854209,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,100527
Johan Kriek,263,79,419,271,175,31.93429158,1,0,0,0,0,0,0,0,0,0,-1,0.6467780429594272,0,0,0,0,0,100532
Dale Collings,211,0,10,3,0,26.02327173,1,0,0,0,0,0,0,0,0,0,-2,0.3,0,0,0,0,0,100407
Raymond Pascale,397,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,108054
Rohun Beven,397,0,2,1,0,20.73921971,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,100500
Emilio Montano,158,0,3,0,0,27.08829569,1,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0,0,0,100322
Jose Llamas,397,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,107437
Tsuyoshi Fukui,461,0,30,10,170,31.81930185,1,0,0,0,0,0,0,0,0,0,-1,0.3333333333333333,0,0,0,0,0,100485
Bernard Balleret,766,0,9,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,106615
